56.119587	58.436615	3.8751395
39.798027	66.64062	22.980347
25.765162	55.383446	30.379305
-30.075611	93.26504	-17.023685
-43.9668	80.19117	44.001923
-47.593506	-54.862316	28.379717
-24.539616	-75.13712	9.774643
-36.979935	-80.487404	29.92708
-20.99777	-43.378723	31.748299
-26.047615	-94.93061	34.237953
-56.53699	-69.01369	1.6181346
-72.72338	-61.564003	-25.710447
-35.588413	-91.71878	-12.423967
-61.94667	-57.79254	-8.878305
-20.805342	-54.812904	37.60877
-24.567753	-80.60723	28.44674
-36.381374	-47.231197	33.300385
-34.81355	-39.922535	-12.644592
-20.636648	-65.41307	7.2229095
-19.321695	-57.42167	28.308617
-26.971813	-74.306	52.861794
-41.12333	23.43082	-65.27561
8.883115	-62.27686	15.022055
-26.06379	-70.70007	60.86531
-51.073196	-60.060677	-27.943186
-23.396036	-42.3582	41.7531
-33.7464	-49.898857	-46.723423
-26.529139	17.149115	-44.823246
-3.3376899	-38.039513	42.06958
-5.409417	-66.37634	53.051357
-39.45001	-53.290565	61.146866
-18.608658	-68.51422	35.45375
-28.117037	-69.661316	-30.223444
70.24335	0.53430676	4.8696213
71.562645	18.745245	13.230437
37.993275	36.224987	6.249003
30.028372	19.764278	-26.591412
63.10668	-2.7718368	56.518826
66.14894	43.709835	-41.722275
74.23573	4.3059998	24.016674
21.103128	38.83435	52.594357
-46.551003	77.644516	18.093466
32.91376	38.78782	57.26065
-13.255578	-21.35631	66.0275
77.8672	-32.425797	-24.330795
80.5826	-22.789421	-27.355637
77.53718	-32.55114	-34.37722
62.422764	-11.062282	-34.570435
86.058685	-35.899906	-33.4767
58.058704	2.5709271	-49.289333
70.52557	-38.199047	-21.566362
39.88376	-28.044245	22.842958
23.34566	-29.945995	63.64658
59.976704	-29.928001	65.678154
56.12318	-23.689245	70.55772
59.976704	-29.928001	65.678154
-25.9596	-13.073078	-14.4643135
102.94806	-21.168219	1.6048796
103.29309	-29.002174	-2.1832316
-12.762955	-23.9626	45.47807
2.8130324	13.105503	78.64125
102.615	-30.604559	5.903284
64.39135	42.485928	-65.545555
20.523542	4.36409	41.56168
74.42123	-15.382273	-15.280766
72.59973	-7.740828	-15.208842
24.188074	9.75736	28.139244
80.060486	15.202554	-2.4325106
57.450623	22.553629	-55.64957
-95.55705	-1.2623256	17.715487
35.192963	-13.132844	63.666405
82.105934	20.711153	-10.086771
0.9047669	-1.9969647	88.35536
71.496414	17.844818	60.141605
73.52913	21.748373	67.21073
57.777832	18.617985	64.019615
-53.12964	85.88926	7.517969
7.827723	2.4449215	78.59977
-51.194904	86.78511	25.373625
-22.424395	76.03982	64.225876
51.99287	5.0415373	20.651966
1.5246077	-12.989617	47.79425
20.128733	74.93092	36.303
49.324196	18.853655	83.53031
-7.294997	14.90419	54.34248
90.46705	-16.242916	27.410923
22.170643	-7.2228165	51.16075
-53.895435	60.83396	44.63681
-6.5957403	-56.32937	73.40391
-37.334133	20.094961	-23.77336
-48.589058	39.833244	-62.69057
0.9876131	-47.1252	24.104494
11.230066	28.383175	-34.45674
-45.67113	39.285057	-46.760834
-22.173191	-11.236611	-73.16541
-11.577495	12.868243	-45.74618
-63.474533	32.09243	-23.374725
51.82841	2.722615	-23.225927
-27.1028	39.00702	-24.888783
-28.4004	35.06912	-14.072713
-25.075485	44.884228	34.51483
-14.422402	-5.982384	-58.45933
54.494255	11.214738	31.773537
-29.598078	75.19369	17.63897
-22.076345	67.88713	20.356297
-22.26389	68.884514	-2.4857745
-0.16307612	40.54036	-23.177155
29.178368	46.375637	-41.673065
-32.795082	65.331345	25.731934
-23.97575	72.5732	-34.696365
32.97596	35.79914	43.408047
26.466526	61.05525	-58.94166
1.7459141	76.01406	62.557014
61.95352	-14.874578	2.523937
-2.0058758	17.201168	9.114691
6.1593394	-62.565075	-35.55571
-25.261265	19.30666	-26.662577
2.9516811	37.07336	66.97311
-40.20091	62.960297	-27.266863
23.691486	-2.4001439	84.60845
12.694129	69.00425	13.174095
39.222805	55.398247	45.840725
17.577847	-1.9971579	65.70404
-24.359716	47.33548	-50.155872
9.855142	-48.342087	46.520393
-4.528771	-20.119314	-76.05759
-6.9934144	-12.572964	12.307395
-30.57161	-32.86911	-63.782257
-30.570076	-34.69832	60.274776
-40.7554	17.644043	76.95514
66.024734	-67.880844	17.74157
-47.638847	8.973719	79.68765
-70.14524	-19.437622	16.367641
69.872604	-51.55954	27.550276
-49.813587	21.2933	36.857227
